920.000000 	 0.000000 	 14.000000 	 19.506090
930.000000 	 100.000000 	 14.000000 	 19.399363
940.000000 	 0.000000 	 14.000000 	 19.720209
950.000000 	 0.000000 	 14.000000 	 19.609331
960.000000 	 0.000000 	 14.000000 	 19.500603
970.000000 	 100.000000 	 14.000000 	 19.393982
980.000000 	 0.000000 	 14.000000 	 19.714933
990.000000 	 0.000000 	 14.000000 	 19.604158
1000.000000 	 100.000000 	 14.000000 	 19.495531
1010.000000 	 0.000000 	 14.000000 	 19.814514
1020.000000 	 0.000000 	 14.000000 	 19.701809
1030.000000 	 0.000000 	 14.000000 	 19.591288
1040.000000 	 100.000000 	 14.000000 	 19.482908
1050.000000 	 0.000000 	 14.000000 	 19.802135
1060.000000 	 0.000000 	 14.000000 	 19.689671
1070.000000 	 0.000000 	 14.000000 	 19.579386
1080.000000 	 100.000000 	 14.000000 	 19.471237
1090.000000 	 0.000000 	 14.000000 	 19.790691
1100.000000 	 0.000000 	 14.000000 	 19.678448
1110.000000 	 0.000000 	 14.000000 	 19.568380
1120.000000 	 100.000000 	 14.000000 	 19.460445
1130.000000 	 0.000000 	 14.000000 	 19.780109
1140.000000 	 0.000000 	 14.000000 	 19.668072
1150.000000 	 0.000000 	 14.000000 	 19.558205
1160.000000 	 100.000000 	 14.000000 	 19.450468
1170.000000 	 0.000000 	 14.000000 	 19.770325
1180.000000 	 0.000000 	 14.000000 	 19.658476
1190.000000 	 0.000000 	 14.000000 	 19.548796
1200.000000 	 100.000000 	 14.000000 	 19.441240
1210.000000 	 0.000000 	 14.000000 	 19.761276
1220.000000 	 0.000000 	 14.000000 	 19.649603
1230.000000 	 0.000000 	 14.000000 	 19.540094
1240.000000 	 100.000000 	 14.000000 	 19.432709
1250.000000 	 0.000000 	 14.000000 	 19.752911
1260.000000 	 0.000000 	 14.000000 	 19.641399
1270.000000 	 0.000000 	 14.000000 	 19.532049
1280.000000 	 100.000000 	 14.000000 	 19.424818
1290.000000 	 0.000000 	 14.000000 	 19.745173
1300.000000 	 0.000000 	 14.000000 	 19.633812
1310.000000 	 0.000000 	 14.000000 	 19.524609
1320.000000 	 100.000000 	 14.000000 	 19.417522
1330.000000 	 0.000000 	 14.000000 	 19.738018
1340.000000 	 0.000000 	 14.000000 	 19.626795
1350.000000 	 0.000000 	 14.000000 	 19.517729
1360.000000 	 100.000000 	 14.000000 	 19.410776
1370.000000 	 0.000000 	 14.000000 	 19.731401
1380.000000 	 0.000000 	 14.000000 	 19.620308
1390.000000 	 0.000000 	 14.000000 	 19.511368
1400.000000 	 100.000000 	 14.000000 	 19.404539
1410.000000 	 0.000000 	 14.000000 	 19.725286
1420.000000 	 0.000000 	 14.000000 	 19.614311
1430.000000 	 0.000000 	 14.000000 	 19.505486
1440.000000 	 100.000000 	 14.000000 	 19.398769
1450.000000 	 0.000000 	 14.000000 	 19.719627
1460.000000 	 0.000000 	 14.000000 	 19.608761
1470.000000 	 0.000000 	 14.000000 	 19.500044
1480.000000 	 100.000000 	 14.000000 	 19.393435
1490.000000 	 0.000000 	 14.000000 	 19.714397
1500.000000 	 0.000000 	 14.000000 	 19.603632
1510.000000 	 100.000000 	 14.000000 	 19.495014
1520.000000 	 0.000000 	 14.000000 	 19.814007
1530.000000 	 0.000000 	 14.000000 	 19.701311
1540.000000 	 0.000000 	 14.000000 	 19.590799
1550.000000 	 100.000000 	 14.000000 	 19.482430
1560.000000 	 0.000000 	 14.000000 	 19.801666
1570.000000 	 0.000000 	 14.000000 	 19.689209
1580.000000 	 0.000000 	 14.000000 	 19.578932
1590.000000 	 100.000000 	 14.000000 	 19.470793
1600.000000 	 0.000000 	 14.000000 	 19.790257
1610.000000 	 0.000000 	 14.000000 	 19.678020
1620.000000 	 0.000000 	 14.000000 	 19.567961
1630.000000 	 100.000000 	 14.000000 	 19.460035
1640.000000 	 0.000000 	 14.000000 	 19.779707
1650.000000 	 0.000000 	 14.000000 	 19.667677
1660.000000 	 0.000000 	 14.000000 	 19.557817
1670.000000 	 100.000000 	 14.000000 	 19.450089
1680.000000 	 0.000000 	 14.000000 	 19.769953
1690.000000 	 0.000000 	 14.000000 	 19.658112
1700.000000 	 0.000000 	 14.000000 	 19.548437
1710.000000 	 100.000000 	 14.000000 	 19.440889
